country,site_area,sitename,locname,localt,locheight,recs,post_0,ante_0,fs_provenance,fs_destination,fs_amph,fs_ma,fs_col,fs_blck,fs_sarc
"Malta,""Central Mediterranean"",Malta,""Malta (2006)"",-130.0,0,1,-600,-500,,,1,,,,"
"Montenegro,Adriatic,""Boka Kotorska"",""Boka Kotorska  1"",0.0,0,1,1,300,,,,,,,"
"Montenegro,Adriatic,""Boka Kotorska"",""Boka Kotorska 2"",0.0,0,1,-200,-1,,,1,,,,"
"Morocco,""West Mediterranean Sea"",Tanger,""Tanger A"",,,1,-200,-100,,,,,,,"
"Morocco,""West Mediterranean Sea"",Tanger,""Tanger B"",,,1,1,100,,,,,,,"
Netherlands,,Alblasserdam,Alblasserdam,,,1,100,250,,,,,,,
Netherlands,,Druten,Druten,,,1,190,210,,,,,,,
"Netherlands,,""Kapel Avazaath"",""Kapel Avazaath"",,,1,100,160,,,,,,,"
Netherlands,,Vechten,Vechten,,,1,1,100,,,,,,,
Netherlands,,Woerden,Woerden,,,1,170,175,,,,,,,
"Netherlands,,Zwammerdam,""Zwammerdam A"",,,1,150,225,,,,,,,"
"Netherlands,,Zwammerdam,""Zwammerdam B"",,,1,150,225,,,,,,,"
"Netherlands,,Zwammerdam,""Zwammerdam C"",,,1,150,225,,,,,,,"
"Netherlands,,Zwammerdam,""Zwammerdam D"",,,1,150,225,,,,,,,"
"Netherlands,,Zwammerdam,""Zwammerdam E"",,,1,150,225,,,,,,,"
"Netherlands,,Zwammerdam,""Zwammerdam F"",,,1,150,225,,,,,,,"
"Romania,""Black Sea"",Callatis,""Callatis A"",,,1,-300,-200,,,,,,,"
"Romania,""Black Sea"",Callatis,""Callatis B"",-8.0,0,1,-200,-150,Thasos,""Black Sea"",26,,,,"
"Spain,""Atlantic Ocean"",""Cabo de Mar"",""Cabo de Mar"",,,1,1,300,,,,,,,"
"Spain,""West Mediterranean Sea"",Addaya,Addaya,-5.0,3,1,-150,-1,,,1,,,,"
"Spain,""West Mediterranean Sea"",""Aigus Blava"",""Aigus Blava"",-7.0,1,1,-50,25,,,1,,,,"
"Spain,""West Mediterranean Sea"",Alcudia,Alcudia,,,1,,,,,,,,,"
"Spain,""West Mediterranean Sea"",Alicante,""Bou Ferrer (Alicante)"",-25.0,0,1,40,50,Cadiz,Rome?,1201,,,,"
"Spain,""West Mediterranean Sea"",""Ametilla de Mar"",""Ametilla de Mar A"",-30.0,0,1,-25,75,,,1,,,,"
"Spain,""West Mediterranean Sea"",""Ametilla de Mar"",""Ametilla de Mar B"",-7.0,1,1,-300,-250,,,1,,,,"
"Spain,""West Mediterranean Sea"",""Ametilla de Mar"",""Ametilla de Mar C"",,,1,1,300,,,1,,,,"
"Spain,""West Mediterranean Sea"",Bera,Bera,,,1,25,75,,,1,,,,"
"Spain,""West Mediterranean Sea"",Cadiz,""Cadiz A"",,,1,-400,-300,,,,,,,"
"Spain,""West Mediterranean Sea"",Cadiz,""Cadiz B"",,,1,-100,-40,,,,,,,"
"Spain,""West Mediterranean Sea"",Cadiz,""Cadiz C"",-14.0,1,1,70,96,,,,,,,"
"Spain,""West Mediterranean Sea"",Cadiz,""Cadiz D"",-12.0,2,1,-50,50,,,,,,,"
"Spain,""West Mediterranean Sea"",Cadiz,""Cadiz E"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",Cadiz,""Cadiz F"",,,1,-700,-600,,,,,,,"
"Spain,""West Mediterranean Sea"",""Cala Sant Vicents"",""Cala Sant Vicents 2"",-6.0,0,1,-520,-500,,,1,,,,"
"Spain,""West Mediterranean Sea"",""Cala de Sant Vicent"",""Cala de Sant Vicent"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",""Cala n'Carbo"",""Cala n'Carbo"",,,1,-25,25,,,,,,,"
"Spain,""West Mediterranean Sea"",""Cap Blanc"",""Cap Blanc"",-50.0,0,1,295,325,,,1,,,,"
"Spain,""West Mediterranean Sea"",""Cap de Volt"",""Cap de Volt"",0.0,0,1,-10,5,""Barcino/ Baetulo, Spain"",,1,,,,"
"Spain,""West Mediterranean Sea"",Cartagena,Cartagena,-65.0,2,1,-225,-175,,,101,,,,"
"Spain,""West Mediterranean Sea"",Cartagena,""Cartagena A"",,,1,-50,50,,,,,,,"
"Spain,""West Mediterranean Sea"",Cartagena,""Cartagena B"",,,1,-100,-1,,,,,,,"
"Spain,""West Mediterranean Sea"",""Cova del Infern"",""Cova del Infern"",,,1,-100,150,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip A"",,,1,-50,25,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip C"",,,1,-50,25,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip D/ Culip IV"",,,1,70,80,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip E"",,,1,50,100,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip F"",,,1,1350,1400,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip II"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip VII"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",Culip,""Culip VIII"",-11.0,0,1,1,50,,,61,,,,"
"Spain,""West Mediterranean Sea"",Favaritx,Favaritx,,,1,450,600,Syria,,,,,,"
"Spain,""West Mediterranean Sea"",Gibraltar,""Gibraltar A"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",Gibraltar,""Gibraltar B"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",Gibraltar,""Gibraltar C"",,,1,300,750,,,,,,,"
"Spain,""West Mediterranean Sea"",Gibraltar,""Gibraltar Strait"",,,1,1,100,,,,,,,"
"Spain,""West Mediterranean Sea"",Huelva,Huelva,,,1,-900,-800,,,,,,,"
"Spain,""West Mediterranean Sea"",""La Manga"",""La Manga (Bajo de la Campana)"",0.0,0,1,-620,-600,Cadiz?,,1,,,,"
"Spain,""West Mediterranean Sea"",""La Yuca Beach"",""La Yuca Beach"",0.0,0,1,175,225,,,,,1,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres A"",,,1,-150,-75,,,,,,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres B"",,,1,-100,200,,,,,,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres C"",,,1,25,100,,,,,,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres D"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres E"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres F"",,,1,-150,400,,,,,,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres VIII"",0.0,0,1,-400,-200,,,1,,,,"
"Spain,""West Mediterranean Sea"",""Les Sorres"",""Les Sorres X"",-2.0,1,1,1350,1400,,,11,,,,"
"Spain,""West Mediterranean Sea"",""Los Ullastres"",""Los Ullastres"",,,1,-50,25,,,1,,,,"
"Spain,""West Mediterranean Sea"",Mazarron,""Mazarron 1"",0.0,0,1,-650,-600,,,1,,,,"
"Spain,""West Mediterranean Sea"",Mazarron,""Mazarron 2"",-2.0,0,1,-650,-600,,,1,,,,"
"Spain,""West Mediterranean Sea"",Minorca,Minorca,-50.0,0,1,1,300,,,1,,,,"
"Spain,""West Mediterranean Sea"",Panxon,Panxon,,,1,1,300,,,,,,,"
"Spain,""West Mediterranean Sea"",""Punta del Milagro"",""Punta del Milagro"",,,1,-150,400,,,,,1,,"
"Spain,""West Mediterranean Sea"",""Rompetimones rock"",""Rompetimones rock"",0.0,0,1,-30,20,,,,,,,"
"Spain,""West Mediterranean Sea"",Salou,Salou,,,1,50,200,,,,,,,"
"Spain,""West Mediterranean Sea"",""Sant Jordi"",""Sant Jordi"",0.0,0,1,-100,-80,,,1,,,,"
"Spain,""West Mediterranean Sea"",Tarragona,""Ship of Tarragona"",0.0,0,1,50,150,,,,,1,,"
"Spain,""West Mediterranean Sea"",Tarragona,Tarragona,,,1,-300,-1,,,,,,,"
"Sudan,""Red Sea"",""Shab Rumi"",""Shab Rumi"",,,1,-50,100,Aegean,India?,1,,,,"
"Syria,""East Mediterranean"",Arwad,""Arwad A"",,,1,-600,-300,,,,,,,"
"Syria,""East Mediterranean"",Arwad,""Arwad B"",,,1,500,700,,,,,,,"
"Syria,""East Mediterranean"",Arwad,""Arwad C"",,,1,,,,,,1,,,"
"Syria,""East Mediterranean"",Syria,Syria,,,1,800,900,,,,,,,"
"Tunisia,""West Mediterranean Sea"",Mahdia,Mahdia,,,1,-90,-60,""Athens via Delos?"",Rome?,,1,1,,"
"Tunisia,""West Mediterranean Sea"",Salakta,Salakta,-5.0,0,1,200,225,,,,1,1,,"
"Turkey,Aegean,""Arap Adasi"",""Arap Adasi"",-100.0,17,1,-100,-1,Rhodes,,1,,,,"
Turkey,Aegean,Bodrum,Bodrum,,,1,-100,-1,Cos,,1,,,,
Turkey,Aegean,Bozukkale,Bozukkale,,,1,,,,,1,,,,
"Turkey,Aegean,""Cakil Burnu"",""Cakil Burnu"",-35.0,10,1,1,100,Cos?,""Black Sea?"",161,,,,"
"Turkey,Aegean,""Cape Gelidonya"",""Cape Gelidonya A"",-28.0,2,1,-1200,-1150,""Near East"",,3,,,,"
"Turkey,Aegean,""Cape Gelidonya"",""Cape Gelidonya B"",,,1,-50,-25,""Eastern Cilicia"",""Aegean? Rome?"",,,,,"
"Turkey,Aegean,""Cape Gelidonya"",""Cape Gelidonya C"",,,1,,,,,,,,,"
"Turkey,Aegean,""Cape Gelidonya"",""Cape Gelidonya D"",,,1,1200,1500,,,,,,,"
Turkey,Aegean,Gökova,Gökova,,,1,-300,-100,Rhodes,,1,,,,
"Turkey,Aegean,""Ince Ada"",""Ince Ada"",,,1,1,100,Aegean,,1,,,,"
Turkey,Aegean,Karaba?la,Karaba?la,,,1,1,100,Rhodes,,1,,,,
"Turkey,Aegean,""Kizil Burun"",""Kizil Burun"",,,1,-300,-250,Rhodes,,1,,,,"
"Turkey,Aegean,""Kizil Burun (Izmir)"",""Kizil Burun Column"",-50.0,5,1,-125,-25,Proconnesus,""Claros, Turkey?"",26,1,,,"
"Turkey,Aegean,Knidos,""Knidos A"",,,1,-200,-1,Aegean,,,,,,"
"Turkey,Aegean,Knidos,""Knidos B"",,,1,-200,-1,Aegean,,1,,,,"
"Turkey,Aegean,Knidos,""Knidos C"",,,1,-450,-425,,,,,,,"
"Turkey,Aegean,Knidos,""Knidos D"",,,1,1200,1400,,,,,,,"
"Turkey,Aegean,""Kuçük Keramit Adasi"",""Kuçük Keramit Adasi"",,,1,-310,-300,Samos,,30,,,,"
"Turkey,Aegean,""Mandalya Gulf"",""Mandalya Gulf A"",,,1,-50,50,Cos,,1,,,,"
"Turkey,Aegean,""Mandalya Gulf"",""Mandalya Gulf B"",,,1,-300,-100,Aegean,,1,,,,"
"Turkey,Aegean,""Mandalya Gulf"",""Mandalya Gulf C"",,,1,900,1000,,,,,,,"
"Turkey,Aegean,Marmaris,""Marmaris A"",,,1,700,900,,,,,,,"
"Turkey,Aegean,Marmaris,""Marmaris B"",,,1,-400,-25,Aegean,,,1,,,"
"Turkey,Aegean,""Pabuç Burnu"",""Pabuç Burnu"",-36.0,2,1,-575,-550,""Southeast Aegean"",,1,,,1,"
"Turkey,Aegean,""Sancak Burun"",""Sancak Burun"",,,1,-25,100,Rhodes,,1,,,,"
"Turkey,Aegean,""Sarah Ky"",""Sarah Ky"",,,1,-300,-1,Rhodes,,1,,,,"
"Turkey,Aegean,""Serçe Limani"",""Serçe Limani A"",,,1,1025,1030,Syria,,,,,,"
"Turkey,Aegean,""Serçe Limani"",""Serçe Limani B"",-37.0,2,1,-300,-270,""Egypt? Datça Peninsula"",,601,,,,"
"Turkey,Aegean,""Serçe Limani"",""Serçe Limani C"",,,1,-150,-100,Palestine/Rhodes,,1,,,,"
"Turkey,Aegean,""Serçe Limani"",""Serçe Limani D"",,,1,-300,-1,Rhodes,,1,,,,"
"Turkey,Aegean,""Serçe Limani"",""Serçe Limani zone"",,,1,975,1100,,,,,,,"
Turkey,Aegean,Sigacek,Sigacek,,,1,1,100,,,,1,,,
"Turkey,Aegean,""Tekta? Burnu"",""Tekta? Burnu"",-43.0,5,1,-440,-425,,,212,,,,"
Turkey,Aegean,Yalikavak,Yalikavak,,,1,-100,-1,Aegean,,1,,,,
"Turkey,Aegean,""Yassi Ada"",""Yassi Ada A"",-39.0,7,1,625,630,,,920,,,,"
"Turkey,Aegean,""Yassi Ada"",""Yassi Ada B"",-42.0,6,1,375,435,Aegean,,1,,,,"
"Turkey,Aegean,Çökertme,""Çökertme A"",,,1,-700,-400,,,,,,,"
"Turkey,Aegean,Çökertme,""Çökertme B"",,,1,-100,-1,Cnidus,,1,,,,"
"Turkey,""Black Sea"",Sinope,""Sinope deep wreck A"",-95.0,10,1,400,700,""Black Sea"",,201,,,,"
"Turkey,""Black Sea"",Sinope,""Sinope deep wreck B"",-90.0,10,1,550,700,,,107,,,,"
"Turkey,""Black Sea"",Sinope,""Sinope deep wreck C"",-100.0,10,1,400,700,,,109,,,,"
"Turkey,""Black Sea"",Sinope,""Sinope deep wreck D"",-320.0,0,1,470,520,,,8,,,,"
"Turkey,""Black Sea"",?ile,?ile,,,1,100,125,""Thessaly, Proconnesus"",""Black Sea"",,1,,,"
Turkey,Bosporus,Istanbul,Istanbul,,,1,-400,-300,,,,,,,
"Turkey,""East Mediterranean"",Antalya,Antalya,,,1,-1500,-1400,,,,,,,"
"Turkey,""East Mediterranean"",Bozburun,""Bozburun Byzantine"",-37.0,7,1,875,900,Crimea,,1201,,,,"
"Turkey,""East Mediterranean"",Bozburun,""Bozburun Julio-Claudian"",-83.0,0,1,-50,50,Rhodes,,1,,,,"
"Turkey,""East Mediterranean"",Bozburun,""Bozburun Late Antiquity anchor"",-85.0,0,1,500,600,""Eastern Mediterranean"",,1,,,,"
"Turkey,""East Mediterranean"",Bozburun,""Bozburun Late Republican"",-91.0,0,1,-150,-100,,,2,,,,"
"Turkey,""East Mediterranean"",Bozburun,""Bozburun tile wreck"",0.0,0,1,-30,400,,,1,,,,"
"Turkey,,""Anata?  Adacik"",""Anata?  Adacik (Palapetra)"",-34.0,0,1,1000,1100,,,101,,,,"
"Turkey,,""Comlek Burun"",""Comlek Burun"",-65.0,0,1,1000,1200,,,61,,,,"
"Turkey,,Datca,""Datca A"",,,1,400,650,,,0,,,,"
"Turkey,,Datca,""Datca B"",,,1,650,725,,,0,,,,"
"Turkey,,Datca,""Datca C"",,,1,275,325,,,,,,,"
"Turkey,,""Ekinlik Adasi"",""Ekinlik Adasi Marble wreck"",0.0,0,1,500,600,Proconnesus,,,1,1,,"
"Turkey,,""Kekova Adasi"",""Kekova Adasi"",-25.0,17,1,-700,-600,,,91,,,,"
"Turkey,,""Kekova Oludeniz"",""Kekova Oludeniz"",0.0,0,1,1,750,,,1,,,,"
"Turkey,,Kepec,""Kepec (Kepce Burnu)"",,,1,-700,-600,,,1,,,,"
"Turkey,,""Kizil Agac Adasi"",""Kizil Agac Adasi"",,,1,,,,,1,,,,"
Turkey,,Kocayemi?ilik,Kocayemi?ilik,-35.0,10,1,1000,1100,,,1,,,,
"Turkey,,""Kuyu Burnu Tile wreck"",""Kuyu Burnu Tile wreck"",-25.0,0,1,600,700,,,,,,,"
"Turkey,,""Kuçuk Ada"",""Kuçuk Ada"",-32.0,7,1,500,600,,,,,,,"
"Turkey,,""Ocaklar Burnu"",""Ocaklar Burnu"",-41.0,16,1,400,1450,,,101,,,,"
"Turkey,,Saraylar,""Saraylar (E?ek Adalari)"",-22.0,0,1,1000,1100,,,151,,,,"
"Turkey,,Ta?ada,""Ta?ada (Virankoy)"",-22.0,0,1,1000,1100,,,1,,,,"
"Turkey,,""Tekmezar Burnu"",""Tekmezar Burnu 1"",-45.0,10,1,1000,1100,Ganos,Constantinople,111,,,,"
"Turkey,,""Tekmezar Burnu"",""Tekmezar Burnu 2"",-45.0,10,1,1000,1100,Ganos,Constantinople?,3001,,,,"
"Turkey,,""Tekmezar Burnu"",""Tekmezar Burnu roof tiles"",,,1,1200,1300,,,,,,,"
"Turkey,,""Ulu Burun"",""Ulu Burun"",-61.0,19,1,-1350,-1300,""Syria/Palestine via Ugarit"",""a palace in the Aegean?"",168,,,,"
"Turkey,,""Ulu Burun"",""Ulu Burun area"",,,1,900,1200,,,,,,,"
Turkey,,Yenikapi,Yenikapi,0.0,0,1,600,1099,,,,,,,
"Turkey,,""Çamalti Burnu"",""Çamalti Burnu 1"",-32.0,12,1,1204,1280,Ganos,,801,,,,"
"Turkey,,""Çamalti Burnu"",""Çamalti Burnu 2"",0.0,0,1,1000,1100,,,,,,,"
"Turkey,,""Çihli Burnu"",""Çihli Burnu"",,,1,600,700,,,1,,,,"
United Kingdom,,Hardham,Hardham,,,1,245,345,,,,,,,
"United Kingdom,,""Isle of Wight"",""Isle of Wight"",,,1,1,100,,,,,,,"
"United Kingdom,,""Little Russel"",""Little Russel A"",,,1,75,125,,,,,,,"
"United Kingdom,,""Little Russel"",""Little Russel B"",,,1,1,75,,,,,,,"
"United Kingdom,,London,""London (Blackfriars)"",,,1,175,225,,,,,,,"
"United Kingdom,,London,""London (County Hall)"",,,1,296,300,,,,,,,"
"United Kingdom,,London,""London (New Guy's House)"",,,1,175,225,,,,,,,"
United Kingdom,,Mersea,Mersea,,,1,-150,400,,,,,,,
"United Kingdom,,""Ooze Deep"",""Ooze Deep"",,,1,65,105,,,,,,,"
United Kingdom,,Runcorn,Runcorn,,,1,80,90,,,,,,,
"United Kingdom,,""Saint Peter Port"",""Saint Peter Port"",,,1,280,290,,,,,,,"
"United Kingdom,,""Shiant Isles"",""Shiant Isalnds"",,,1,-150,400,,,,,,,"
",""Black Sea"",Soldaya,Soldaya,-12.0,0,1,1200,1300,,,,,,,"
",""West Mediterranean Sea"",Melkarth,Melkarth,-1000.0,0,1,-500,-200,,,101,,,,"
,,Ardenza,Ardenza,,,1,25,75,,,,,,,
,,Arenella,Arenella,,,1,1000,1500,,,,,,,
,,Argentario,Argentario,,,1,-150,400,,,,,,,
",,""Ayios Ioannis Theologos"",""Ayios Ioannis Theologos"",,,1,1000,1100,,,,,,,"
",,""Ayitasi Burnu"",""Ayitasi Burnu"",,,1,-400,-300,,,,,,,"
",,""Baia di Gadir"",""Baia di Gadir"",,,1,-150,50,,,,,,,"
",,""Bajo de Dentro"",""Bajo de Dentro"",,,1,-100,-1,,,,,,,"
",,""Bajo de la Barra"",""Bajo de la Barra"",,,1,1,100,,,,,,,"
",,""Bajo de la Campana"",""Bajo de la Campana A"",,,1,-500,-400,,,,,,,"
",,""Bajo de la Campana"",""Bajo de la Campana B"",,,1,1,100,,,,,,,"
",,""Balise du Pretre"",""Balise du Pretre A"",,,1,-200,-140,,,,,,,"
",,""Balise du Pretre"",""Balise du Pretre B"",,,1,1,100,,,,,,,"
",,""Balise du Pretre"",""Balise du Pretre C"",,,1,290,340,,,,,,,"
,,Bandol,Bandol,,,1,-200,-140,,,,,,,
,,Baratti,Baratti,,,1,-150,-25,,,,,,,
,,Barbate,Barbate,,,1,-150,400,,,,,,,
,,Basiluzzo,Basiluzzo,,,1,1000,1500,,,,,,,
,,Baska,Baska,,,1,-100,-1,,,,,,,
,,Ben-Afeli,Ben-Afeli,,,1,85,95,,,,,,,
,,Benicarlo,Benicarlo,,,1,1,50,,,,,,,
,,Binasafuller,Binasafuller,,,1,-200,-150,,,,,,,
",,Bon-Porte,""Bon-Porte A"",,,1,-550,-525,,,,,,,"
",,Bon-Porte,""Bon-Porte B"",,,1,-150,-100,,,,,,,"
",,""Borgo Caprile"",""Borgo Caprile"",,,1,1000,1200,,,,,,,"
,,Boulouris,Boulouris,,,1,1,275,,,,,,,
,,Bregancon,Bregancon,,,1,-600,-400,,,,,,,
,,Briande,Briande,,,1,-200,-180,,,,,,,
",,""Brida Marina"",""Brida Marina"",,,1,1,200,,,,,,,"
,,Bruzzi,Bruzzi,,,1,-300,-250,,,,,,,
",,""Cabo de Gata"",""Cabo de Gata 1"",,,1,175,325,,,,,,,"
",,""Cabo de Gata"",""Cabo de Gata 2"",,,1,50,75,,,,,,,"
,,Cabras,Cabras,,,1,-150,400,,,,,,,
",,Cabrera,""Cabrera A"",,,1,300,325,,,,,,,"
",,Cabrera,""Cabrera B"",,,1,-250,-225,,,,,,,"
",,Cabrera,""Cabrera C"",,,1,253,257,,,,,,,"
",,Cabrera,""Cabrera D"",,,1,1,15,,,,,,,"
",,Cabrera,""Cabrera E"",,,1,-10,25,,,,,,,"
",,Caesarea,""Caesarea A"",,,1,250,350,,,,,,,"
",,Caesarea,""Caesarea B"",,,1,250,350,,,,,,,"
",,Caesarea,""Caesarea C"",,,1,225,275,,,,,,,"
",,""Cal Cativa"",""Cal Cativa"",,,1,-50,25,,,,,,,"
",,""Cala Bona"",""Cala Bona I"",,,1,-80,-30,,,,,,,"
",,""Cala Cupa"",""Cala Cupa"",,,1,50,150,,,,,,,"
",,""Cala Grande"",""Cala Grande"",,,1,300,400,,,,,,,"
",,""Cala Levante"",""Cala Levante"",,,1,,,,,,,,,"
",,""Cala Mindola"",""Cala Mindola"",,,1,-100,-25,,,,,,,"
",,""Cala Portalo"",""Cala Portalo"",,,1,-200,-175,,,,,,,"
",,""Cala Scirocco"",""Cala Scirocco"",,,1,-200,-150,,,,,,,"
",,""Cala Ustina"",""Cala Ustina A"",,,1,-150,-30,,,,,,,"
",,""Cala Ustina"",""Cala Ustina B"",,,1,-30,400,,,,,,,"
",,""Cala Vellana"",""Cala Vellana"",,,1,50,60,,,,,,,"
",,""Cala del Piccione"",""Cala del Piccione"",,,1,-400,-350,,,,,,,"
",,""Cala di Li Francesi"",""Cala di Li Francesi"",,,1,-100,100,,,,,,,"
",,""Calanque du Berger"",""Calanque du Berger"",,,1,-150,400,,,,,,,"
",,Callela,""Callela I"",,,1,-25,175,,,,,,,"
,,Calvi,Calvi,,,1,1500,1510,,,,,,,
,,Camirus,Camirus,,,1,1200,1300,,,,,,,
,,Canarias,Canarias,,,1,200,300,,,,,,,
",,""Cap Bon"",""Cap Bon A"",,,1,1,100,,,,,,,"
",,""Cap Bon"",""Cap Bon B"",,,1,-25,100,,,,,,,"
",,""Cap Couronne"",""Cap Couronne"",,,1,1450,1500,,,,,,,"
",,""Cap Croisette"",""Cap Croisette"",,,1,200,400,,,,,,,"
",,""Cap Leucate"",""Cap Leucate A"",,,1,1,275,,,,,,,"
",,""Cap Leucate"",""Cap Leucate B"",,,1,-50,100,,,,,,,"
",,""Cap Magroua"",""Cap Magroua"",,,1,-150,400,,,,,,,"
",,""Cap Negret"",""Cap Negret"",,,1,-110,-90,,,,,,,"
",,""Cap Roux"",""Cap Roux A"",,,1,300,400,,,,,,,"
",,""Cap Roux"",""Cap Roux B"",,,1,-120,-80,,,,,,,"
",,""Cap Sicie"",""Cap Sicie"",,,1,-75,-70,,,,,,,"
",,""Cap Spartel"",""Cap Spartel"",,,1,-100,50,,,,,,,"
",,""Cap Taillat"",""Cap Taillat"",,,1,-110,-90,,,,,,,"
",,""Cap de Creus"",""Cap de Creus"",,,1,-50,25,,,,,,,"
",,""Cap de Garde"",""Cap de Garde"",,,1,285,365,,,,,,,"
",,""Cap del Vol"",""Cap del Vol"",,,1,-10,5,,,,,,,"
",,""Capel Rosso"",""Capel Rosso"",,,1,-100,-1,,,,,,,"
",,""Capo Ali"",""Capo Ali"",,,1,-500,-400,,,,,,,"
",,""Capo Bellavista"",""Capo Bellavista"",,,1,-25,25,,,,,,,"
",,""Capo Carbonara"",""Capo Carbonara A"",,,1,-300,-100,,,,,,,"
",,""Capo Carbonara"",""Capo Carbonara B"",,,1,200,275,,,,,,,"
",,""Capo Carbonara"",""Capo Carbonara C"",,,1,30,70,,,,,,,"
",,""Capo Enfola"",""Capo Enfola"",,,1,-150,-100,,,,,,,"
",,""Capo Ferrato"",""Capo Ferrato"",,,1,-150,400,,,,,,,"
",,""Capo Graziano"",""Capo Graziano A"",,,1,-160,-140,,,,,,,"
",,""Capo Graziano"",""Capo Graziano B"",,,1,-325,-275,,,,,,,"
",,""Capo Graziano"",""Capo Graziano C"",,,1,1,10,,,,,,,"
",,""Capo Graziano"",""Capo Graziano F"",,,1,-300,-250,,,,,,,"
",,""Capo Graziano"",""Capo Graziano G"",,,1,-450,-425,,,,,,,"
",,""Capo Graziano"",""Capo Graziano H"",,,1,-100,-50,,,,,,,"
",,""Capo Graziano"",""Capo Graziano J"",,,1,,,,,,,,,"
",,""Capo Graziano"",""Capo Graziano K"",,,1,,,,,,,,,"
",,""Capo Graziano"",""Capo Graziano L"",,,1,,,,,,,,,"
",,""Capo Graziano"",""Capo Graziano M"",,,1,150,250,,,,,,,"
",,""Capo Graziano"",""Capo Graziano N"",,,1,-150,400,,,,,,,"
",,""Capo Mele"",""Capo Mele"",,,1,-175,-125,,,,,,,"
",,""Capo Plaia"",""Capo Plaia"",,,1,200,275,,,,,,,"
",,""Capo Rasocolmo"",""Capo Rasocolmo A"",,,1,-36,-36,,,,,,,"
",,""Capo Rasocolmo"",""Capo Rasocolmo B"",,,1,-450,-400,,,,,,,"
",,""Capo Rasocolmo"",""Capo Rasocolmo C"",,,1,-150,-75,,,,,,,"
",,""Capo Rizzuto"",""Capo Rizzuto"",,,1,-150,400,,,,,,,"
",,""Capo San Alessio"",""Capo San Alessio"",,,1,100,300,,,,,,,"
",,""Capo San Vito"",""Capo San Vito"",,,1,-150,400,,,,,,,"
",,""Capo Sant'Andrea"",""Capo Sant'Andrea A"",,,1,-60,-35,,,,,,,"
",,""Capo Sant'Andrea"",""Capo Sant'Andrea B"",,,1,-125,-100,,,,,,,"
",,""Capo Sant'Elia"",""Capo Sant'Elia"",,,1,-150,400,,,,,,,"
",,""Capo Testa"",""Capo Testa A"",,,1,1,75,,,,,,,"
",,""Capo Testa"",""Capo Testa B"",,,1,-75,-25,,,,,,,"
",,""Capo Vite"",""Capo Vite"",,,1,1300,1500,,,,,,,"
",,""Capo Zafferano"",""Capo Zafferano"",,,1,-300,-150,,,,,,,"
",,""Capo della Frasca"",""Capo della Frasca"",,,1,-400,-200,,,,,,,"
",,""Capo di Muro"",""Capo di Muro"",,,1,1,400,,,,,,,"
,,Caprera,Caprera,,,1,100,200,,,,,,,
,,Carqueiranne,Carqueiranne,,,1,-75,-25,,,,,,,
",,Carro,""Carro A"",,,1,525,550,,,,,,,"
",,Carro,""Carro B"",,,1,-125,-75,,,,,,,"
",,Carro,""Carro C"",,,1,1,275,,,,,,,"
,,Cassis,Cassis,,,1,-100,-1,,,,,,,
",,""Castellare del Porto"",""Castellare del Porto"",,,1,-200,-150,,,,,,,"
,,Castelsardo,Castelsardo,,,1,100,200,,,,,,,
,,Castillo,Castillo,,,1,1,100,,,,,,,
,,Cattolica,Cattolica,,,1,-100,-25,,,,,,,
,,Cavoli,Cavoli,,,1,1425,1440,,,,,,,
,,Cecina,Cecina,,,1,-125,-75,,,,,,,
,,Cervia,Cervia,,,1,1,400,,,,,,,
,,Cervo,Cervo,,,1,-50,100,,,,,,,
,,Chia,Chia,,,1,200,275,,,,,,,
,,Cikat,Cikat,,,1,-100,100,,,,,,,
,,Ciovo,Ciovo,,,1,-100,200,,,,,,,
",,""Cirella di Diamante"",""Cirella di Diamante"",,,1,-100,-1,,,,,,,"
",,""Colonia de Sant Jordi"",""Colonia de Sant Jordi A"",,,1,-100,-80,,,1,,,,"
",,""Colonia de Sant Jordi"",""Colonia de Sant Jordi C"",,,1,250,300,,,,,,,"
